date,type,value
05-12-19 19:15:27,2,4003
05-12-19 19:15:29,2,3500
05-12-19 19:15:29,1,4537
05-12-19 19:15:32,1,4546
05-12-19 19:15:40,4,1557
05-12-19 19:15:45,1,4404
05-12-19 19:15:50,3,4408
05-12-19 19:15:54,1,1427
05-12-19 19:15:59,1,1550
05-12-19 19:15:59,1,2036
05-12-19 19:16:03,1,1670
05-12-19 19:16:06,2,4213
05-12-19 19:16:11,1,1425
05-12-19 19:16:18,1,1423
05-12-19 19:16:22,1,1661
05-12-19 19:16:28,4,1699
05-12-19 19:16:31,1,1420
05-12-19 19:16:36,3,1554
05-12-19 19:16:37,1,2028
05-12-19 19:16:38,4,2370
05-12-19 19:16:38,2,4543
05-12-19 19:16:39,1,1586
05-12-19 19:16:43,2,1667
05-12-19 19:16:45,2,4085
05-12-19 19:16:48,1,1555
05-12-19 19:16:50,1,1704
05-12-19 19:16:52,1,1432
05-12-19 19:16:53,1,2805
05-12-19 19:16:54,1,1896
05-12-19 19:16:59,1,3493
05-12-19 19:17:01,3,2578
05-12-19 19:17:02,2,2999
05-12-19 19:17:11,1,1416
05-12-19 19:17:12,1,2842
05-12-19 19:17:19,1,1429
05-12-19 19:17:43,2,1610
05-12-19 19:17:44,1,3772
05-12-19 19:17:45,1,1863
05-12-19 19:17:46,2,1631
05-12-19 19:17:46,4,1937
05-12-19 19:17:47,1,1657
05-12-19 19:18:01,3,2394
05-12-19 19:18:06,1,1425
05-12-19 19:18:07,2,3434
05-12-19 19:18:09,3,2797
05-12-19 19:18:10,1,3102
05-12-19 19:18:14,1,4423
05-12-19 19:18:15,4,4153
05-12-19 19:18:16,3,4508
05-12-19 19:18:19,4,1660
05-12-19 19:18:27,1,1435
05-12-19 19:18:31,3,4524
05-12-19 19:18:35,2,2865
05-12-19 19:18:40,2,1669
05-12-19 19:18:41,3,1435
05-12-19 19:18:47,1,1978
05-12-19 19:18:49,1,2607
05-12-19 19:18:49,1,2358
05-12-19 19:18:54,1,1538
05-12-19 19:18:56,1,1589
05-12-19 19:18:57,4,4455
05-12-19 19:19:03,4,2556
05-12-19 19:19:06,1,2297
05-12-19 19:19:09,1,4421
05-12-19 19:19:11,1,4311
05-12-19 19:19:14,2,4386
05-12-19 19:19:15,1,1419
05-12-19 19:19:15,2,1657
05-12-19 19:19:24,1,4028
05-12-19 19:19:35,2,3847
05-12-19 19:19:39,1,1433
05-12-19 19:19:45,1,1554
05-12-19 19:19:52,1,4565
05-12-19 19:19:52,2,1660
05-12-19 19:19:59,4,3011
05-12-19 19:20:02,1,4408
05-12-19 19:20:14,2,4184
05-12-19 19:20:22,1,3228
05-12-19 19:20:23,1,1421
05-12-19 19:20:33,3,1678
05-12-19 19:20:38,3,2026
05-12-19 19:20:40,3,3482
05-12-19 19:20:41,1,1583
05-12-19 19:20:50,2,2924
05-12-19 19:20:50,3,1554
05-12-19 19:21:04,1,1652
05-12-19 19:21:05,1,1419
05-12-19 19:21:05,2,1642
05-12-19 19:21:07,1,1486
05-12-19 19:21:09,1,1545
05-12-19 19:21:09,1,1440
05-12-19 19:21:17,2,1425
05-12-19 19:21:17,1,1424
05-12-19 19:21:20,4,2369
05-12-19 19:21:22,1,4423
05-12-19 19:21:26,1,2786
05-12-19 19:21:35,1,4592
05-12-19 19:21:38,1,1669
05-12-19 19:21:42,1,1686
05-12-19 19:21:46,2,3583
05-12-19 19:22:02,2,1427
05-12-19 19:22:07,2,2467
05-12-19 19:22:08,2,1424
05-12-19 19:22:13,2,4436
05-12-19 19:22:16,4,2095
05-12-19 19:22:20,1,3834
05-12-19 19:22:23,4,2519
05-12-19 19:22:25,1,1569
05-12-19 19:22:31,2,4442
05-12-19 19:22:32,1,1423
05-12-19 19:22:34,3,2598
05-12-19 19:22:41,1,1427
05-12-19 19:22:50,1,1529
05-12-19 19:23:03,2,4349
05-12-19 19:23:09,1,4599
05-12-19 19:23:13,1,4577
05-12-19 19:23:17,4,4191
05-12-19 19:23:22,3,2361
05-12-19 19:23:23,3,4433
05-12-19 19:23:23,4,2361
05-12-19 19:23:23,2,3698
05-12-19 19:23:40,2,2656
05-12-19 19:23:40,1,1420
05-12-19 19:23:43,2,2470
05-12-19 19:23:44,1,4543
05-12-19 19:23:47,2,1652
05-12-19 19:23:53,2,1655
05-12-19 19:23:54,1,4563
05-12-19 19:23:58,2,1546
05-12-19 19:24:06,1,1710
05-12-19 19:24:13,4,3447
05-12-19 19:24:20,2,2001
05-12-19 19:24:29,2,3828
05-12-19 19:24:37,1,1560
05-12-19 19:24:39,2,1429
05-12-19 19:24:51,1,1671
05-12-19 19:24:52,1,1429
05-12-19 19:24:53,1,4566
05-12-19 19:25:07,4,2842
05-12-19 19:25:07,1,1599
05-12-19 19:25:08,2,2010
05-12-19 19:25:11,1,1429
05-12-19 19:25:25,1,2906
05-12-19 19:25:36,1,2359
05-12-19 19:25:41,1,4249
05-12-19 19:25:42,1,1431
05-12-19 19:25:48,2,1583
05-12-19 19:25:49,1,1691
05-12-19 19:26:03,1,4246
05-12-19 19:26:06,2,3688
05-12-19 19:26:09,2,1551
05-12-19 19:26:11,2,4390
05-12-19 19:26:18,1,2810
05-12-19 19:26:20,1,1445
05-12-19 19:26:20,4,2359
05-12-19 19:26:25,2,1543
05-12-19 19:26:28,1,1540
05-12-19 19:26:38,1,4414
05-12-19 19:26:39,2,4009
05-12-19 19:27:00,1,2016
05-12-19 19:27:03,1,1434
05-12-19 19:27:03,4,3066
05-12-19 19:27:03,3,1551
05-12-19 19:27:07,2,2485
05-12-19 19:27:11,1,1555
05-12-19 19:27:13,1,1660
05-12-19 19:27:16,2,1595
05-12-19 19:27:24,1,4149
05-12-19 19:27:31,2,2958
05-12-19 19:27:33,1,1674
05-12-19 19:27:37,1,1538
05-12-19 19:27:39,1,1673
05-12-19 19:27:42,3,1702
05-12-19 19:27:43,1,3070
05-12-19 19:27:52,1,1483
05-12-19 19:27:52,2,4412
05-12-19 19:27:55,3,1564
05-12-19 19:28:04,2,4429
05-12-19 19:28:11,2,1454
05-12-19 19:28:12,1,1553
05-12-19 19:28:20,2,4583
05-12-19 19:28:20,1,4568
05-12-19 19:28:25,1,1661
05-12-19 19:28:26,3,3320
05-12-19 19:28:30,1,1512
05-12-19 19:28:32,2,3275
05-12-19 19:28:32,2,1644
05-12-19 19:28:36,1,4418
05-12-19 19:28:38,1,1549
05-12-19 19:28:43,2,2554
05-12-19 19:28:44,1,1427
05-12-19 19:28:44,3,2556
05-12-19 19:28:45,2,2556
05-12-19 19:28:45,2,2557
05-12-19 19:28:46,2,2556
05-12-19 19:28:46,3,2556
05-12-19 19:28:46,3,2557
05-12-19 19:28:48,1,1423
05-12-19 19:29:00,2,4422
05-12-19 19:29:04,2,1568
05-12-19 19:29:05,1,1425
05-12-19 19:29:11,4,3721
05-12-19 19:29:16,1,1628
05-12-19 19:29:22,1,1657
05-12-19 19:29:26,1,1549
05-12-19 19:29:26,1,4428
05-12-19 19:29:27,2,4621
05-12-19 19:29:32,4,4421
05-12-19 19:29:35,1,2328
05-12-19 19:29:37,2,3184
05-12-19 19:29:49,3,4426
05-12-19 19:29:51,2,3561
05-12-19 19:29:56,1,4620
05-12-19 19:29:56,1,3971
05-12-19 19:30:00,1,4447
05-12-19 19:30:03,2,2177
05-12-19 19:30:12,1,4296
05-12-19 19:30:19,3,1425
05-12-19 19:30:19,1,1439
05-12-19 19:30:21,2,1563
05-12-19 19:30:31,2,2535
05-12-19 19:30:33,3,2538
05-12-19 19:30:34,1,1657
05-12-19 19:30:35,1,4412
05-12-19 19:30:41,1,1594
05-12-19 19:30:42,1,3907
05-12-19 19:30:49,4,2045
05-12-19 19:30:50,1,1599
05-12-19 19:30:54,4,2961
05-12-19 19:30:58,1,4412
05-12-19 19:30:58,1,1553
05-12-19 19:31:02,1,1426
05-12-19 19:31:19,1,3863
05-12-19 19:31:21,4,1797
05-12-19 19:31:22,2,4423
05-12-19 19:31:23,2,1427
05-12-19 19:31:28,1,1595
05-12-19 19:31:29,1,1553
05-12-19 19:31:31,1,1674
05-12-19 19:31:34,1,1543
05-12-19 19:31:38,1,1687
05-12-19 19:31:39,2,4381
05-12-19 19:31:42,1,1422
05-12-19 19:31:46,3,2647
05-12-19 19:31:47,1,1569
05-12-19 19:31:48,2,2819
05-12-19 19:31:49,1,3786
05-12-19 19:31:54,1,1431
05-12-19 19:31:58,4,2764
05-12-19 19:31:59,1,1673
05-12-19 19:32:09,1,3000
05-12-19 19:32:09,1,3822
05-12-19 19:32:11,2,1717
05-12-19 19:32:13,1,1561
05-12-19 19:32:14,1,4573
05-12-19 19:32:17,3,4427
05-12-19 19:32:21,1,1454
05-12-19 19:32:26,2,4428
05-12-19 19:32:28,1,4576
05-12-19 19:32:30,1,1455
05-12-19 19:32:32,1,1540
05-12-19 19:32:36,1,4600
05-12-19 19:32:39,4,2943
05-12-19 19:32:47,1,2937
05-12-19 19:32:48,3,1665
05-12-19 19:32:49,2,4522
05-12-19 19:32:50,1,1424
05-12-19 19:32:52,1,1547
05-12-19 19:32:52,3,3382
05-12-19 19:32:55,2,1553
05-12-19 19:32:58,3,1549
05-12-19 19:33:00,1,3407
05-12-19 19:33:00,2,4215
05-12-19 19:33:05,1,1667
05-12-19 19:33:05,2,2672
05-12-19 19:33:08,1,1666
05-12-19 19:33:10,1,2665
05-12-19 19:33:14,4,2369
05-12-19 19:33:15,4,2015
05-12-19 19:33:18,1,2120
05-12-19 19:33:18,1,3770
05-12-19 19:33:18,1,1430
05-12-19 19:33:24,1,1589
05-12-19 19:33:34,2,3127
05-12-19 19:33:39,2,4185
05-12-19 19:33:40,1,1601
05-12-19 19:33:44,1,4561
05-12-19 19:33:45,1,1550
05-12-19 19:33:49,1,1480
05-12-19 19:33:49,1,4431
05-12-19 19:33:51,2,3476
05-12-19 19:33:57,1,1429
05-12-19 19:34:01,1,3078
05-12-19 19:34:02,2,2969
05-12-19 19:34:03,4,2023
05-12-19 19:34:08,1,1549
05-12-19 19:34:17,1,2965
05-12-19 19:34:18,1,4546
05-12-19 19:34:21,2,4600
05-12-19 19:34:24,1,4159
05-12-19 19:34:27,4,4417
05-12-19 19:34:31,2,4396
05-12-19 19:34:32,1,2569
05-12-19 19:34:34,1,2367
05-12-19 19:34:38,2,4439
05-12-19 19:34:40,1,4436
05-12-19 19:34:42,1,1435
05-12-19 19:34:44,1,3321
05-12-19 19:34:47,2,3395
05-12-19 19:34:48,2,1439
05-12-19 19:34:50,1,1422
05-12-19 19:34:53,1,4418
05-12-19 19:34:55,3,1561
05-12-19 19:35:02,1,1429
05-12-19 19:35:03,1,1429
05-12-19 19:35:04,4,3588
05-12-19 19:35:10,4,1489
05-12-19 19:35:12,2,3307
05-12-19 19:35:16,2,4408
05-12-19 19:35:22,1,2446
05-12-19 19:35:37,2,1657
05-12-19 19:35:45,1,3992
05-12-19 19:35:51,2,2124
05-12-19 19:35:51,2,1549
05-12-19 19:35:51,2,1429
05-12-19 19:35:58,2,1669
05-12-19 19:36:00,2,3942
05-12-19 19:36:01,4,4501
05-12-19 19:36:03,1,4548
05-12-19 19:36:06,4,1593
05-12-19 19:36:10,1,3851
05-12-19 19:36:12,4,3748
05-12-19 19:36:17,2,1426
05-12-19 19:36:21,2,4558
05-12-19 19:36:21,1,1674
05-12-19 19:36:21,1,3015
05-12-19 19:36:26,4,4448
05-12-19 19:36:29,2,1992
05-12-19 19:36:29,1,2655
05-12-19 19:36:42,4,2771
05-12-19 19:36:47,1,4421
05-12-19 19:36:54,4,2828
05-12-19 19:37:12,4,4437
05-12-19 19:37:15,2,4417
05-12-19 19:37:17,1,4450
05-12-19 19:37:23,1,1654
05-12-19 19:37:26,2,1420
05-12-19 19:37:28,1,3897
05-12-19 19:37:32,4,4165
05-12-19 19:37:34,2,1422
05-12-19 19:37:40,1,1777
05-12-19 19:37:48,1,3551
05-12-19 19:37:56,1,4291
05-12-19 19:38:00,1,4067
05-12-19 19:38:07,1,1421
05-12-19 19:38:08,2,4575
05-12-19 19:38:11,3,1538
05-12-19 19:38:12,1,1585
05-12-19 19:38:13,2,4428
05-12-19 19:38:14,1,4426
05-12-19 19:38:17,1,1556
05-12-19 19:38:20,2,2347
05-12-19 19:38:25,2,3483
05-12-19 19:38:35,2,1670
05-12-19 19:38:36,1,1420
05-12-19 19:38:37,4,3180
05-12-19 19:38:41,1,1883
05-12-19 19:38:42,1,1536
05-12-19 19:38:47,1,4537
05-12-19 19:38:50,1,3804
05-12-19 19:38:51,2,2117
05-12-19 19:38:59,1,4608
05-12-19 19:39:01,1,4290
05-12-19 19:39:04,1,1773
05-12-19 19:39:05,1,1673
05-12-19 19:39:09,4,3033
05-12-19 19:39:09,1,1724
05-12-19 19:39:13,1,1489
05-12-19 19:39:15,1,1549
05-12-19 19:39:16,1,1580
05-12-19 19:39:22,1,4579
05-12-19 19:39:24,1,2882
05-12-19 19:39:25,1,1507
05-12-19 19:39:26,1,1566
05-12-19 19:39:28,2,4081
05-12-19 19:39:34,1,3871
05-12-19 19:39:37,1,1422
05-12-19 19:39:38,2,1551
05-12-19 19:39:40,2,4432
05-12-19 19:39:48,3,1669
05-12-19 19:39:56,1,4584
05-12-19 19:40:02,1,4406
05-12-19 19:40:03,2,1553
05-12-19 19:40:06,1,4613
05-12-19 19:40:07,1,1427
05-12-19 19:40:09,1,1472
05-12-19 19:40:09,1,4576
05-12-19 19:40:14,1,1577
05-12-19 19:40:17,2,1641
05-12-19 19:40:19,1,1903
05-12-19 19:40:30,1,4585
05-12-19 19:40:35,1,1757
05-12-19 19:40:43,1,4586
05-12-19 19:40:44,1,4194
05-12-19 19:40:44,1,4500
05-12-19 19:40:49,1,1421
05-12-19 19:40:54,1,4549
05-12-19 19:41:06,1,4595
05-12-19 19:41:12,1,4196
05-12-19 19:41:14,1,2366
05-12-19 19:41:15,1,1913
05-12-19 19:41:15,3,1436
05-12-19 19:41:22,2,2451
05-12-19 19:41:26,1,1601
05-12-19 19:41:27,1,4530
05-12-19 19:41:42,1,3336
05-12-19 19:41:46,1,4424
05-12-19 19:41:46,1,4397
05-12-19 19:41:48,2,4210
05-12-19 19:41:51,2,1423
05-12-19 19:41:52,4,2362
05-12-19 19:42:04,3,1424
05-12-19 19:42:06,1,4572
05-12-19 19:42:15,2,4424
05-12-19 19:42:22,2,1652
05-12-19 19:42:24,1,2363
05-12-19 19:42:30,1,4203
05-12-19 19:42:32,2,1426
05-12-19 19:42:34,1,2437
05-12-19 19:42:36,1,2732
05-12-19 19:42:36,1,4541
05-12-19 19:42:44,1,4566
05-12-19 19:42:49,2,4612
05-12-19 19:42:58,1,3858
05-12-19 19:43:06,4,1582
05-12-19 19:43:11,1,1555
05-12-19 19:43:13,3,1419
05-12-19 19:43:33,2,4429
05-12-19 19:43:38,1,3861
05-12-19 19:43:49,1,1587
05-12-19 19:44:00,4,3061
05-12-19 19:44:01,1,3468
05-12-19 19:44:05,3,1546
05-12-19 19:44:05,1,2117
05-12-19 19:44:19,2,1573
05-12-19 19:44:22,2,2838
05-12-19 19:44:26,1,2425
05-12-19 19:44:35,1,4416
05-12-19 19:44:39,2,3978
05-12-19 19:44:50,2,4488
05-12-19 19:44:54,1,1432
05-12-19 19:44:58,2,1654
05-12-19 19:44:59,4,2455
05-12-19 19:45:04,2,1541
05-12-19 19:45:07,1,3096
05-12-19 19:45:10,4,2021
05-12-19 19:45:16,3,1424
05-12-19 19:45:18,1,1584
05-12-19 19:45:21,1,1564
05-12-19 19:45:28,1,4439
05-12-19 19:45:28,1,4436
05-12-19 19:45:37,1,1605
05-12-19 19:45:51,3,1666
05-12-19 19:45:53,4,1686
05-12-19 19:46:05,2,1646
05-12-19 19:46:10,1,1426
05-12-19 19:46:11,1,1696
05-12-19 19:46:14,1,1545
05-12-19 19:46:28,1,4442
05-12-19 19:46:30,1,3921
05-12-19 19:46:31,1,3151
05-12-19 19:46:34,1,1551
05-12-19 19:46:45,3,2997
05-12-19 19:46:47,2,1763
05-12-19 19:46:51,2,2624
05-12-19 19:46:58,2,1554
05-12-19 19:47:04,1,1549
05-12-19 19:47:10,1,3495
05-12-19 19:47:14,1,1438
05-12-19 19:47:17,3,4416
05-12-19 19:47:18,1,1666
05-12-19 19:47:19,2,4581
05-12-19 19:47:27,1,4230
05-12-19 19:47:34,1,1628
05-12-19 19:47:40,1,1544
05-12-19 19:47:41,1,1485
05-12-19 19:47:43,2,1441
05-12-19 19:47:56,1,3357
05-12-19 19:47:59,1,4596
05-12-19 19:48:15,1,4140
05-12-19 19:48:24,1,4483
05-12-19 19:48:24,1,1441
05-12-19 19:48:28,1,1416
05-12-19 19:48:28,1,4607
05-12-19 19:48:39,2,1553
05-12-19 19:48:44,2,2002
05-12-19 19:48:48,3,1423
05-12-19 19:48:50,1,1724
05-12-19 19:49:02,2,2348
05-12-19 19:49:06,2,1427
05-12-19 19:49:06,2,2888
05-12-19 19:49:07,4,2998
05-12-19 19:49:08,2,1688
05-12-19 19:49:14,2,1549
05-12-19 19:49:28,3,3104
05-12-19 19:49:35,1,3147
05-12-19 19:49:46,1,4404
05-12-19 19:49:48,1,1418
05-12-19 19:49:51,2,1424
05-12-19 19:49:56,1,2160
05-12-19 19:50:10,2,3053
05-12-19 19:50:11,2,4423
05-12-19 19:50:27,1,1560
05-12-19 19:50:39,1,4535
05-12-19 19:50:41,2,1590
05-12-19 19:50:42,1,4170
05-12-19 19:50:44,2,3137
05-12-19 19:50:45,2,4053
05-12-19 19:50:48,3,4174
05-12-19 19:50:56,4,2378
05-12-19 19:50:57,4,3546
05-12-19 19:51:05,1,1557
05-12-19 19:51:09,1,1424
05-12-19 19:51:10,2,1545
05-12-19 19:51:11,3,1431
05-12-19 19:51:14,2,1672
05-12-19 19:51:15,1,1421
05-12-19 19:51:20,2,1427
05-12-19 19:51:22,2,1547
05-12-19 19:51:24,1,4565
05-12-19 19:51:27,1,1678
05-12-19 19:51:34,1,4425
05-12-19 19:51:45,2,1605
05-12-19 19:51:47,1,1536
05-12-19 19:51:49,2,1659
05-12-19 19:52:01,1,1416
05-12-19 19:52:04,2,1709
05-12-19 19:52:09,4,1747
05-12-19 19:52:09,2,4577
05-12-19 19:52:11,2,1544
05-12-19 19:52:11,4,4031
05-12-19 19:52:19,1,1425
05-12-19 19:52:21,1,1424
05-12-19 19:52:26,2,1586
05-12-19 19:52:34,1,3504
05-12-19 19:52:42,1,2171
05-12-19 19:52:43,1,2245
05-12-19 19:52:43,1,1548
05-12-19 19:52:44,2,3960
05-12-19 19:52:48,3,1592
05-12-19 19:52:52,4,1943
05-12-19 19:52:54,1,1581
05-12-19 19:53:03,1,1554
05-12-19 19:53:07,2,4082
05-12-19 19:53:17,1,1413
05-12-19 19:53:35,2,4382
05-12-19 19:53:38,2,2608
05-12-19 19:53:46,1,1562
05-12-19 19:53:48,1,1423
05-12-19 19:53:49,1,1536
05-12-19 19:53:52,4,1548
05-12-19 19:53:59,4,2296
05-12-19 19:54:00,1,1543
05-12-19 19:54:07,2,4573
05-12-19 19:54:09,4,1647
05-12-19 19:54:10,1,3779
05-12-19 19:54:19,1,1426
05-12-19 19:54:21,1,4552
05-12-19 19:54:21,2,1505
05-12-19 19:54:23,1,1545
05-12-19 19:54:31,1,1545
05-12-19 19:54:31,1,4402
05-12-19 19:54:39,2,1652
05-12-19 19:54:47,2,4553
05-12-19 19:54:47,2,4418
05-12-19 19:54:48,1,4548
05-12-19 19:54:48,1,3302
05-12-19 19:54:53,3,4433
05-12-19 19:55:01,2,2989
05-12-19 19:55:04,1,1427
05-12-19 19:55:09,2,4436
05-12-19 19:55:16,1,4259
05-12-19 19:55:19,4,2591
05-12-19 19:55:20,4,1432
05-12-19 19:55:27,3,1657
05-12-19 19:55:42,2,4413
05-12-19 19:55:45,1,4489
05-12-19 19:55:47,1,1546
05-12-19 19:55:51,1,4561
05-12-19 19:55:54,4,2365
05-12-19 19:55:57,1,1432
05-12-19 19:56:05,1,1691
05-12-19 19:56:08,1,4577
05-12-19 19:56:28,3,4422
05-12-19 19:56:39,4,3681
05-12-19 19:56:40,3,1671
05-12-19 19:56:40,1,4226
05-12-19 19:56:43,1,1431
05-12-19 19:56:44,2,1547
05-12-19 19:56:59,1,1832
05-12-19 19:57:00,1,4436
05-12-19 19:57:13,1,1632
05-12-19 19:57:17,1,4266
05-12-19 19:57:27,1,2362
05-12-19 19:57:28,1,1560
05-12-19 19:57:44,4,4602
05-12-19 19:57:46,1,4380
05-12-19 19:57:47,2,3161
05-12-19 19:57:48,3,1427
05-12-19 19:57:48,1,1540
05-12-19 19:57:51,2,3594
05-12-19 19:57:57,2,1461
05-12-19 19:57:58,4,1695
05-12-19 19:58:01,1,4424
05-12-19 19:58:04,1,3996
05-12-19 19:58:08,2,2209
05-12-19 19:58:09,4,1694
05-12-19 19:58:10,2,1567
05-12-19 19:58:11,2,4430
05-12-19 19:58:17,1,1552
05-12-19 19:58:19,2,4008
05-12-19 19:58:28,1,2177
05-12-19 19:58:31,3,4427
05-12-19 19:58:35,2,1424
05-12-19 19:58:35,1,3042
05-12-19 19:58:35,1,3823
05-12-19 19:58:42,2,1546
05-12-19 19:58:43,4,2989
05-12-19 19:58:56,2,4420
05-12-19 19:59:01,1,2860
05-12-19 19:59:02,2,1673
05-12-19 19:59:06,1,1588
05-12-19 19:59:11,1,4546
05-12-19 19:59:16,3,2622
05-12-19 19:59:18,1,1421
05-12-19 19:59:20,4,1682
05-12-19 19:59:20,1,1425
05-12-19 19:59:22,1,1711
05-12-19 19:59:29,2,4577
05-12-19 19:59:30,1,1510
05-12-19 19:59:33,4,4429
05-12-19 19:59:49,2,1676
05-12-19 19:59:51,2,1434
05-12-19 19:59:59,1,1930
05-12-19 20:00:02,2,1700
05-12-19 20:00:11,1,1570
05-12-19 20:00:14,1,3517
05-12-19 20:00:36,4,3743
05-12-19 20:00:36,1,1542
05-12-19 20:00:45,3,1660
05-12-19 20:00:55,1,4071
05-12-19 20:00:56,1,2319
05-12-19 20:01:01,1,4577
05-12-19 20:01:15,2,1420
05-12-19 20:01:19,2,1686
05-12-19 20:01:21,1,2366
05-12-19 20:01:27,1,4447
05-12-19 20:01:32,3,4442
05-12-19 20:01:36,1,3649
05-12-19 20:01:46,1,3186
05-12-19 20:01:52,1,1549
05-12-19 20:02:04,2,1660
05-12-19 20:02:15,1,1575
05-12-19 20:02:21,1,2786
05-12-19 20:02:30,2,3084
05-12-19 20:02:31,1,2084
05-12-19 20:02:36,1,4431
05-12-19 20:02:39,2,1425
05-12-19 20:02:40,1,1433
05-12-19 20:02:46,1,1548
05-12-19 20:02:52,1,4575
05-12-19 20:02:56,2,1560
05-12-19 20:02:57,1,1558
05-12-19 20:03:00,2,1580
05-12-19 20:03:04,1,1566
05-12-19 20:03:08,2,4580
05-12-19 20:03:23,1,3984
05-12-19 20:03:23,1,1426
05-12-19 20:03:24,2,1576
05-12-19 20:03:25,1,3825
05-12-19 20:03:36,1,3058
05-12-19 20:03:36,1,1424
05-12-19 20:03:38,2,4439
05-12-19 20:03:40,1,4574
05-12-19 20:03:40,2,1645
05-12-19 20:03:40,1,1698
05-12-19 20:04:03,1,1676
05-12-19 20:04:03,1,1435
05-12-19 20:04:06,2,4582
05-12-19 20:04:21,1,4584
05-12-19 20:04:22,2,1421
05-12-19 20:04:36,2,2561
05-12-19 20:04:37,1,4613
05-12-19 20:04:41,2,4433
05-12-19 20:05:02,1,1432
05-12-19 20:05:03,1,4540
05-12-19 20:05:05,2,4583
05-12-19 20:05:12,1,1552
05-12-19 20:05:16,2,4581
05-12-19 20:05:17,3,2367
05-12-19 20:05:20,1,1426
05-12-19 20:05:21,1,3470
05-12-19 20:05:24,1,4585
05-12-19 20:05:34,1,4563
05-12-19 20:05:35,1,1550
05-12-19 20:05:41,1,1816
05-12-19 20:05:43,2,3680
05-12-19 20:05:46,1,3910
05-12-19 20:05:47,1,1708
05-12-19 20:05:51,1,2729
05-12-19 20:06:03,3,2961
05-12-19 20:06:08,1,1427
05-12-19 20:06:10,1,4303
05-12-19 20:06:11,4,3496
05-12-19 20:06:13,4,2730
05-12-19 20:06:16,1,1553
05-12-19 20:06:18,3,2731
05-12-19 20:06:22,2,1561
05-12-19 20:06:25,1,1692
05-12-19 20:06:27,1,4276
05-12-19 20:06:35,4,1554
05-12-19 20:06:36,1,4582
05-12-19 20:06:40,1,4584
05-12-19 20:06:41,3,3001
05-12-19 20:06:45,1,2794
05-12-19 20:06:53,2,1924
05-12-19 20:07:02,1,2050
05-12-19 20:07:02,1,2795
05-12-19 20:07:04,1,1565
05-12-19 20:07:07,2,3966
05-12-19 20:07:14,1,3104
05-12-19 20:07:18,2,4550
05-12-19 20:07:20,4,4420
05-12-19 20:07:24,1,4431
05-12-19 20:07:30,2,3158
05-12-19 20:07:31,3,4409
05-12-19 20:07:31,3,4558
05-12-19 20:07:39,2,1626
05-12-19 20:07:49,1,2620
05-12-19 20:07:54,1,1418
05-12-19 20:07:58,2,4255
05-12-19 20:08:08,1,1426
05-12-19 20:08:09,3,4434
05-12-19 20:08:15,2,3233
05-12-19 20:08:16,1,1431
05-12-19 20:08:19,3,1423
05-12-19 20:08:35,1,4402
05-12-19 20:08:41,1,1543
05-12-19 20:08:46,2,1660
05-12-19 20:08:47,1,2794
05-12-19 20:08:49,3,1670
05-12-19 20:08:59,1,3942
05-12-19 20:09:05,1,4420
05-12-19 20:09:15,2,1578
05-12-19 20:09:21,1,3433
05-12-19 20:09:21,1,1847
05-12-19 20:09:29,4,3254
05-12-19 20:09:31,1,1546
05-12-19 20:09:39,2,1659
05-12-19 20:09:43,3,2003
05-12-19 20:09:46,2,1573
05-12-19 20:09:51,1,1432
05-12-19 20:09:57,2,4192
05-12-19 20:09:58,1,3805
05-12-19 20:10:01,3,1682
05-12-19 20:10:01,1,1663
05-12-19 20:10:03,1,3550
05-12-19 20:10:05,1,1593
05-12-19 20:10:06,3,3114
05-12-19 20:10:06,4,4092
05-12-19 20:10:08,1,4556
05-12-19 20:10:13,1,4512
05-12-19 20:10:16,2,4411
05-12-19 20:10:16,1,4436
05-12-19 20:10:25,4,2566
05-12-19 20:10:28,1,1577
05-12-19 20:10:29,1,1428
05-12-19 20:10:31,1,1431
05-12-19 20:10:33,1,3842
05-12-19 20:10:36,1,1439
05-12-19 20:10:44,1,1428
05-12-19 20:10:44,2,1672
05-12-19 20:10:45,1,1434
05-12-19 20:10:50,2,4442
05-12-19 20:10:52,2,4431
05-12-19 20:10:56,1,4551
05-12-19 20:10:56,2,1523
05-12-19 20:11:02,1,1437
05-12-19 20:11:04,1,2768
05-12-19 20:11:06,3,3306
05-12-19 20:11:08,3,4340
05-12-19 20:11:13,1,1552
05-12-19 20:11:14,2,2958
05-12-19 20:11:17,4,2372
05-12-19 20:11:20,2,1663
05-12-19 20:11:21,2,2609
05-12-19 20:11:26,1,1687
05-12-19 20:11:32,2,1671
05-12-19 20:11:33,1,1676
05-12-19 20:11:34,1,1572
05-12-19 20:11:35,1,1426
05-12-19 20:11:37,2,1607
05-12-19 20:11:38,2,3919
05-12-19 20:11:38,1,3569
05-12-19 20:11:38,4,3600
05-12-19 20:11:54,1,4069
05-12-19 20:12:02,1,4618
05-12-19 20:12:03,1,1429
05-12-19 20:12:03,2,1437
05-12-19 20:12:10,1,3984
05-12-19 20:12:10,1,3668
05-12-19 20:12:16,2,1667
05-12-19 20:12:36,1,2188
05-12-19 20:12:38,1,4553
05-12-19 20:12:43,1,1424
05-12-19 20:12:47,1,4573
05-12-19 20:12:52,2,1660
05-12-19 20:12:55,2,1430
05-12-19 20:12:57,1,1559
05-12-19 20:12:59,2,4554
05-12-19 20:13:00,1,1427
05-12-19 20:13:14,1,4104
05-12-19 20:13:14,1,4421
