date,value
23:29:35,4588
23:29:41,4583
23:29:48,4252
23:30:08,4587
23:30:09,1956
23:30:10,3414
23:30:16,4270
23:30:18,4615
23:30:18,3694
23:30:20,4587
23:30:31,1772
23:30:36,3511
23:30:36,1569
23:30:45,2961
23:30:53,4102
23:30:54,2196
23:30:56,1547
23:30:58,4200
23:30:58,1437
23:31:00,1564
23:31:04,3694
23:31:05,1549
23:31:05,1985
23:31:06,4117
23:31:10,4456
23:31:13,1558
23:31:15,1690
23:31:16,3708
23:31:16,4476
23:31:20,1718
23:31:52,2146
23:31:52,4575
23:31:54,1437
23:32:01,1782
23:32:16,2136
23:32:35,4604
23:32:39,4469
23:32:39,1547
23:32:45,2664
23:32:46,4617
23:32:51,2280
23:32:56,1602
23:32:56,4576
23:33:32,1691
23:33:34,4450
23:33:38,1446
23:33:38,4150
23:33:51,4477
23:34:00,2243
23:34:03,4067
23:34:05,1687
23:34:16,4475
23:34:22,2374
23:34:22,2502
23:34:38,2597
23:34:49,1699
23:34:55,3652
23:34:58,4467
23:35:01,1438
23:35:10,4294
23:35:20,4563
23:35:24,4054
23:35:30,3513
23:35:31,2923
23:35:36,4460
23:35:37,4624
23:35:47,3228
23:35:47,3030
23:35:48,2414
23:35:49,1565
23:35:51,4587
23:35:55,4469
23:36:02,1592
23:36:05,4371
23:36:15,4342
23:36:20,4604
23:36:26,4494
23:36:27,4326
23:36:29,1571
23:36:32,1839
23:36:41,4018
23:36:57,1436
23:37:02,1559
23:37:11,2130
23:37:29,4582
23:37:29,4504
23:37:30,4590
23:37:32,2162
23:37:50,3639
23:37:51,2019
23:37:59,1551
23:38:09,1578
23:38:10,1436
23:38:11,4480
23:38:12,1549
23:38:25,4475
23:38:31,4560
23:38:36,1549
23:38:36,3322
23:38:48,2306
23:39:09,4487
23:39:35,4469
23:39:38,2416
23:39:42,1586
23:39:54,2308
23:39:57,1568
23:40:02,1562
23:40:06,1550
23:40:15,4275
23:40:21,4113
23:40:27,2912
23:40:56,3024
23:40:57,1564
23:40:59,4312
23:41:08,1712
23:41:51,1438
23:42:02,1720
23:42:06,2062
23:42:12,4379
23:42:13,4601
23:42:15,1550
23:42:16,3048
23:42:17,4206
23:42:18,3589
23:42:36,4554
23:42:39,4605
23:42:50,3370
23:42:57,1549
23:43:00,4248
23:43:05,4616
23:43:18,1586
23:43:27,2288
23:43:32,1435
23:43:44,1550
23:43:47,2667
23:44:10,4454
23:44:12,1542
23:44:13,4071
23:44:14,3788
23:44:31,3818
23:44:35,1553
23:44:35,4002
23:44:37,1550
23:44:40,1687
23:44:53,1642
23:44:54,1448
23:45:14,1552
23:45:17,1633
23:45:18,1480
23:45:20,4456
23:45:29,3879
23:45:38,1594
23:46:05,1541
23:46:08,4436
23:46:17,4450
23:46:17,4585
23:46:29,1602
23:46:29,4457
23:47:01,2495
23:47:12,1555
23:47:19,1552
23:47:19,1550
23:47:37,3060
23:47:54,1441
23:47:54,4472
23:47:57,2344
23:48:13,4620
23:48:14,2912
23:48:14,4429
23:48:15,4574
23:48:22,1487
23:48:23,1557
23:48:24,2994
23:48:40,1658
23:48:41,1436
23:48:48,2867
23:48:49,1719
23:48:50,1506
23:48:53,1587
23:48:57,3997
23:49:02,1974
23:49:28,1558
23:49:30,1555
23:49:35,4177
23:49:49,3677
23:49:52,1446
23:49:53,4583
23:50:13,1558
23:50:22,3819
23:50:26,1550
23:50:35,4453
23:50:38,2232
23:50:40,4582
23:50:41,3147
23:50:57,1497
23:50:58,2948
23:51:22,3642
23:51:30,2262
23:51:36,3801
23:51:38,2588
23:51:42,3310
23:51:50,1544
23:51:53,1771
23:51:55,3789
23:51:56,3557
23:51:58,2865
23:52:02,1453
23:52:04,3320
23:52:04,1676
23:52:06,1484
23:52:07,1471
23:52:15,1546
23:52:17,3742
23:52:24,3440
23:52:27,4135
23:52:29,4474
23:52:32,4177
23:52:34,4495
23:52:58,1501
23:53:14,4566
23:53:16,1441
23:53:24,4269
23:53:42,3923
23:53:44,3985
23:53:45,4466
23:53:48,3702
23:53:51,4466
23:53:58,3147
23:54:04,3042
23:54:07,1555
23:54:28,3004
23:54:32,1441
23:54:33,4439
23:54:57,1590
23:55:02,1566
23:55:05,1785
23:55:16,1451
23:55:21,4618
23:55:22,1612
23:55:25,4457
23:55:38,4442
23:55:48,1882
23:55:49,1566
23:55:50,1792
23:55:58,4606
23:55:59,1551
23:56:12,3756
23:56:27,4566
23:56:34,1572
23:56:36,2259
23:56:39,1479
23:56:52,3248
23:57:10,1454
23:57:20,2360
23:57:22,1936
23:57:25,1829
23:57:29,4478
23:57:33,1570
23:57:40,1466
23:57:49,4298
23:57:53,4591
23:58:06,3095
23:58:07,1559
23:58:21,1442
23:58:27,4467
23:58:30,4462
23:58:32,1441
23:58:40,2943
23:58:45,1571
23:58:50,1480
23:58:56,3417
23:58:59,4476
23:59:06,4585
23:59:14,4592
23:59:19,4175
23:59:24,3562
23:59:28,1549
23:59:43,1658
23:59:48,1810
23:59:56,2206
0:00:01,1440
0:00:01,1551
0:00:02,1591
0:00:03,2323
0:00:07,2512
0:00:24,3688
0:00:28,1453
0:00:41,4466
0:00:42,1540
0:00:44,1437
0:01:06,2406
0:01:08,3577
0:01:22,3330
0:01:24,4637
0:01:27,4294
0:01:29,3822
0:01:32,3769
0:01:33,4294
0:01:36,4660
0:01:38,4691
0:01:38,4477
0:01:40,2288
0:01:40,4697
0:01:41,4678
0:01:57,1803
0:01:57,4250
0:02:00,2452
0:02:06,1558
0:02:22,1557
0:02:50,1725
0:03:00,2932
0:03:00,4230
0:03:05,4233
0:03:08,2240
0:03:11,1581
0:03:16,4475
0:03:22,4476
0:03:22,1545
0:03:33,4455
0:03:36,1553
0:03:44,1435
0:03:59,1557
0:04:05,2628
0:04:07,3185
0:04:08,4141
0:04:09,1563
0:04:24,2613
0:04:41,1894
0:04:56,1996
0:04:59,1546
0:05:13,4480
0:05:28,3933
0:05:30,1444
0:05:36,4515
0:05:40,4460
0:05:45,2942
0:05:49,2376
0:05:59,4251
0:06:16,1691
0:06:18,2167
0:06:19,4154
0:06:20,1552
0:06:20,1576
0:06:41,2195
0:06:48,4593
0:06:50,4618
0:06:54,4361
0:06:56,4579
0:06:56,1574
0:07:04,1572
0:07:16,1730
0:07:21,4463
0:07:26,4445
0:07:26,3526
0:07:34,4464
0:07:42,1531
0:07:42,1555
0:07:42,4509
0:07:44,1778
0:07:53,2667
0:07:54,1496
0:08:04,2946
0:08:04,1558
0:08:11,1562
0:08:12,2350
0:08:14,1694
0:08:16,1909
0:08:16,4003
0:08:17,2868
0:08:40,1572
0:08:41,4592
0:08:47,1440
0:08:49,1438
0:09:02,3434
0:09:06,1774
0:09:09,4574
0:09:10,4634
0:09:11,1463
0:09:13,1549
0:09:13,1565
0:09:14,1961
0:09:20,1591
0:09:21,4146
0:09:30,3996
0:09:41,3374
0:09:54,4365
0:09:57,4486
0:09:58,4571
0:10:17,1957
0:10:19,3962
0:10:23,1448
0:10:29,2835
0:10:36,4598
0:10:37,4126
0:10:57,1572
0:11:01,1548
0:11:28,1440
0:11:31,3297
0:11:33,4401
0:11:53,1883
0:11:55,4471
0:11:55,2941
0:12:00,2093
0:12:06,4603
0:12:07,3621
0:12:15,4469
0:12:18,1443
0:12:20,1956
0:12:21,1589
0:12:38,3614
0:12:40,3024
0:12:41,1456
0:12:48,2801
0:13:03,2524
0:13:04,3787
0:13:08,1563
0:13:08,1475
0:13:08,3321
0:13:18,1481
0:13:40,1458
0:13:43,3406
0:13:46,1586
0:13:46,3019
0:13:53,4176
0:13:55,1551
0:14:00,1659
0:14:12,4437
0:14:22,1441
0:14:26,4611
0:14:31,4437
0:14:40,1557
0:14:43,1662
0:14:56,1595
0:15:11,2281
0:15:16,2758
0:15:25,4618
0:15:29,1553
0:15:31,1577
0:15:36,4516
0:15:45,4068
0:15:53,1582
0:16:05,1567
0:16:25,2820
0:16:26,1836
0:16:27,1550
0:16:36,1856
0:16:37,4582
0:16:46,4614
0:16:53,1594
0:16:55,1696
0:16:55,1447
0:17:06,1556
0:17:10,1712
0:17:14,1556
0:17:15,2585
0:17:16,3983
0:17:18,1588
0:17:22,2257
0:17:27,4006
0:17:32,4250
0:17:34,3838
0:17:36,3699
0:17:38,1698
0:17:40,4149
0:18:05,1438
0:18:05,3603
0:18:08,2943
0:18:16,4128
0:18:17,1451
0:18:22,2378
0:18:31,1548
0:18:37,1446
0:18:38,1693
0:18:39,1557
0:18:46,1554
0:18:59,2220
0:19:09,1698
0:19:10,3901
0:19:12,4624
0:19:15,4531
0:19:16,1568
0:19:17,1553
0:19:17,3508
0:19:22,3498
0:19:27,1563
0:19:48,4633
0:19:52,4357
0:19:55,4621
0:19:58,1622
0:20:00,3858
0:20:10,2732
0:20:13,3942
0:20:35,4010
0:20:36,1521
0:20:38,4082
0:20:39,4439
0:20:39,4594
0:20:41,2259
0:20:43,4466
0:20:49,4219
0:20:49,2734
0:20:51,2864
0:21:05,1443
0:21:19,2087
0:21:29,1947
0:21:34,1561
0:21:38,2375
0:21:40,3068
0:21:40,3091
0:21:47,2538
0:21:49,1581
0:21:52,3902
0:22:08,4614
0:22:13,4482
0:22:22,3240
0:22:30,3248
0:22:30,1560
0:22:32,1483
0:22:39,3815
0:22:53,4580
0:23:25,1566
0:23:31,1591
0:23:31,4439
0:23:38,1637
0:23:40,1947
0:23:42,1549
0:23:46,4631
0:23:51,4610
0:23:56,2135
0:24:02,4632
0:24:05,1438
0:24:07,4486
0:24:13,1527
0:24:24,1558
0:24:24,3710
0:24:35,4617
0:24:36,4478
0:24:37,4624
0:24:39,1674
0:24:40,1439
0:24:45,2573
0:24:49,4359
0:24:50,2276
0:25:04,2237
0:25:06,1564
0:25:23,1522
0:25:26,4321
0:25:27,2645
0:25:30,2379
0:25:33,1658
0:25:42,1569
0:25:55,1588
0:25:56,4577
0:25:56,1859
0:25:57,1694
0:25:58,3549
0:26:03,2382
0:26:04,3440
0:26:10,4592
0:26:11,3911
0:26:11,4470
0:26:12,3747
0:26:30,4480
0:26:30,1573
0:26:33,1989
0:26:46,4565
0:27:06,2483
0:27:12,4060
0:27:16,2920
0:27:17,1593
0:27:20,1440
0:27:22,1551
0:27:23,4527
0:27:24,3739
0:27:27,1554
0:27:29,1441
0:27:34,2786
0:27:38,1683
0:27:39,1583
0:28:02,2658
0:28:06,1451
0:28:22,1771
0:28:35,1436
0:29:07,4460
0:29:19,1457
0:29:24,3988
0:29:33,3766
0:29:53,4458
0:29:53,4582
0:30:02,4417
0:30:04,1573
0:30:29,4591
0:30:32,4183
0:30:37,1576
0:30:49,2715
0:30:52,1453
0:30:53,1555
0:31:04,3104
0:31:08,3114
0:31:09,3389
0:31:09,2452
0:31:09,1689
0:31:11,3472
0:31:19,3761
0:31:19,2035
0:31:27,1560
0:31:28,1552
0:31:29,2195
0:31:41,2842
0:31:53,4294
0:31:55,2107
0:31:57,1549
0:31:57,4312
0:32:11,1437
0:32:13,4567
0:32:22,2079
0:32:23,1746
0:32:28,1566
0:32:28,1439
0:32:29,3176
0:32:33,1565
0:32:34,1751
0:32:36,4367
0:32:39,4367
0:32:49,1446
0:32:51,3975
0:32:55,4488
0:32:58,3999
0:33:13,2475
0:33:17,1571
0:33:18,2685
0:33:18,1698
0:33:22,1567
0:33:34,3185
0:33:44,4357
0:34:00,4014
0:34:06,2304
0:34:06,3675
0:34:07,3142
0:34:10,1546
0:34:14,1563
0:34:25,1559
0:34:39,1436
0:34:43,1704
0:34:45,2872
0:34:45,1512
0:35:00,4465
0:35:05,4083
0:35:32,1553
0:35:33,3559
0:35:33,3726
0:35:39,4519
0:35:49,4031
0:35:55,1588
0:35:57,2289
0:36:03,1443
0:36:03,4614
0:36:04,1443
0:36:18,4623
0:36:22,1572
0:36:23,1437
0:36:25,1435
0:36:25,4014
0:36:29,4111
0:36:33,1920
0:36:36,4466
0:36:38,1438
0:36:40,2572
0:36:41,4253
0:36:41,2813
0:36:46,4604
0:36:57,4482
0:37:09,4507
0:37:11,4555
0:37:18,4329
0:37:24,4294
0:37:30,4466
0:37:32,3933
0:37:32,4504
0:37:54,1558
0:37:57,4024
0:38:00,1520
0:38:02,2588
0:38:14,1559
0:38:15,2416
0:38:20,3393
0:38:23,2601
0:38:31,1451
0:38:34,2896
0:38:34,1570
0:38:44,1591
0:38:46,1555
0:38:46,4016
0:38:52,4486
0:38:52,1492
0:38:54,1698
0:38:59,3882
0:39:01,1693
0:39:09,1560
0:39:12,4314
0:39:36,3287
0:39:38,4509
0:39:40,4630
0:39:40,4480
0:39:41,1444
0:39:43,3433
0:39:50,1608
0:39:52,1614
0:39:54,4554
0:39:56,4096
0:39:59,4151
0:40:06,2409
0:40:08,1566
0:40:09,1577
0:40:10,1557
0:40:14,1602
0:40:21,3363
0:40:29,1565
0:40:46,1696
0:40:46,4597
0:40:47,1506
0:40:50,4002
0:41:06,2265
0:41:08,1579
0:41:09,1691
0:41:21,3783
0:41:22,4604
0:41:22,2501
0:41:37,1562
0:41:49,4473
0:41:53,4518
0:41:59,4467
0:42:00,3689
0:42:05,2454
0:42:09,3705
0:42:10,4630
0:42:10,4630
0:42:13,3782
0:42:21,2890
0:42:22,4615
0:42:26,2782
0:42:34,2795
0:42:39,4480
0:42:39,1555
0:42:42,4527
0:42:43,2485
0:42:53,1562
0:42:54,1611
0:43:12,2240
0:43:16,2646
0:43:26,4339
0:43:30,3726
0:43:31,1577
0:43:37,3379
0:43:38,1698
0:43:41,2220
0:43:41,4194
0:43:52,3190
0:43:57,4043
0:43:57,4465
0:43:57,4589
0:43:57,3352
0:44:02,1555
0:44:04,4541
0:44:09,4608
0:44:17,1573
0:44:23,4193
0:44:24,1570
0:44:29,4491
0:44:32,4102
0:44:47,2181
0:44:49,4634
0:44:54,2170
0:44:58,3959
0:45:02,4028
0:45:07,2134
0:45:11,2222
0:45:17,2318
0:45:22,2748
0:45:23,1637
0:45:23,2742
0:45:24,4486
0:45:24,2757
0:45:26,1451
0:45:28,4028
0:45:36,3990
0:45:37,2479
0:45:48,4317
0:45:56,1682
0:45:59,1460
0:45:59,4596
0:46:04,3773
0:46:10,4047
0:46:11,1448
0:46:17,3379
0:46:21,2163
0:46:21,1579
0:46:30,3000
0:46:32,2171
0:46:34,3135
0:46:36,1596
0:46:51,1582
0:47:09,1568
0:47:20,2304
0:47:20,2335
0:47:23,4207
0:47:25,4410
0:47:26,1456
0:47:26,2029
0:47:32,2621
0:47:37,1593
0:47:42,1612
0:47:47,4630
0:47:50,1567
0:47:51,1447
0:47:54,1582
0:47:56,1535
0:48:01,3037
0:48:06,2383
0:48:07,4223
0:48:18,1600
0:48:24,3971
0:48:29,3846
0:48:35,1559
0:48:35,3677
0:48:38,2931
0:48:40,1466
0:48:47,4034
0:48:49,1553
0:48:53,1558
0:48:55,4508
0:48:57,2182
0:48:58,1562
0:49:01,1841
0:49:03,1582
0:49:13,2291
0:49:15,1446
0:49:17,1618
0:49:18,1608
0:49:27,2669
0:49:32,4567
0:49:35,4488
0:49:39,3791
0:49:46,1755
0:49:50,4482
0:49:55,2147
0:49:59,2318
0:50:05,1454
0:50:14,3474
0:50:18,3929
0:50:20,4571
0:50:31,1595
0:50:51,1619
0:50:52,3592
0:50:57,1628
0:51:00,3945
0:51:01,1478
0:51:02,3774
0:51:03,1556
0:51:03,4619
0:51:04,1716
0:51:06,4616
0:51:11,1623
0:51:13,1716
0:51:17,4406
0:51:25,2689
0:51:30,4471
0:51:32,3869
0:51:33,4475
0:51:42,1891
0:51:49,4322
0:52:20,1457
0:52:21,1559
0:52:25,2264
0:52:31,3603
0:52:33,1451
0:52:44,4088
0:52:46,3381
0:52:47,4471
0:53:31,4591
0:53:35,4361
0:53:37,1596
0:53:44,2627
0:53:47,2187
0:54:04,4478
0:54:14,2257
0:54:27,4190
0:54:30,4615
0:54:34,4546
0:54:37,3719
0:54:37,4131
0:54:46,3754
0:54:56,4192
0:54:57,1698
0:55:01,2307
0:55:03,1611
0:55:05,1724
0:55:08,4597
0:55:21,4586
0:55:23,4541
0:55:25,2971
0:55:28,4474
0:55:36,3848
0:55:44,2383
0:55:52,4479
0:55:54,1597
0:56:02,3633
0:56:17,4490
0:56:25,2147
0:56:33,3787
0:56:33,4530
0:56:34,4511
0:56:38,4258
0:56:39,1449
0:56:39,3298
0:56:58,1565
0:56:59,2192
0:57:02,1698
0:57:10,4539
0:57:12,1583
0:57:14,1554
0:57:15,1454
0:57:23,2297
0:57:24,2996
0:57:34,1454
0:57:36,3767
0:57:42,1720
0:57:43,1550
0:57:55,3567
0:57:58,1587
0:58:04,1445
0:58:13,1552
0:58:18,1689
0:58:35,3043
0:58:57,3051
0:59:00,1588
0:59:06,2262
0:59:11,1611
0:59:13,2235
0:59:23,4117
0:59:24,4290
0:59:29,4046
0:59:32,1566
0:59:40,4260
0:59:43,4029
0:59:47,4489
0:59:47,1819
0:59:48,2270
1:00:05,2379
1:00:13,4610
1:00:15,2001
1:00:22,1578
1:00:32,1706
1:00:34,4565
1:00:36,1445
1:00:40,3312
1:00:40,3999
1:00:41,4468
1:00:44,1632
1:00:52,3822
1:00:53,2381
1:00:54,1641
1:00:57,2502
1:01:16,4053
1:01:16,3810
1:01:20,4411
1:01:25,4484
1:01:31,3762
1:01:41,1450
1:01:43,4578
1:01:45,1579
1:01:51,3793
1:02:02,2264
1:02:10,1569
1:02:19,1970
1:02:19,1953
1:02:19,2026
1:02:21,4463
1:02:21,4464
1:02:24,2054
1:02:25,1461
1:02:26,1458
1:02:27,3945
1:02:31,4473
1:02:32,1457
1:02:33,3851
1:02:41,4533
1:02:55,1566
1:02:55,1555
1:03:02,4596
1:03:23,1447
1:03:28,4466
1:03:31,1561
1:03:40,3068
1:03:40,2999
1:03:44,4057
1:03:54,1714
1:03:59,3124
1:04:07,4061
1:04:11,3147
1:04:21,1559
1:04:38,1449
1:04:45,1564
1:05:00,3268
1:05:09,1449
1:05:10,2003
1:05:12,1544
1:05:15,1572
1:05:20,2588
1:05:25,1565
1:05:35,4469
1:05:38,1591
1:05:42,4630
1:05:46,1695
1:05:57,1693
1:05:58,3561
1:06:11,3568
1:06:11,1555
1:06:16,4430
1:06:19,4467
1:06:22,1570
1:06:23,2176
1:06:29,3090
1:06:32,1601
1:06:33,1553
1:06:33,4473
1:06:44,1681
1:06:46,2339
1:06:47,4356
1:06:56,4467
1:07:02,1447
1:07:07,2282
1:07:09,1795
1:07:16,1567
1:07:17,1691
1:07:31,4608
1:07:39,1820
1:07:55,4363
1:07:56,3536
1:07:57,1552
1:08:00,4569
1:08:05,3013
1:08:05,2418
1:08:18,2380
1:08:31,1555
1:08:33,2708
1:08:37,3894
1:08:48,4470
1:08:51,1583
1:08:57,1923
1:08:59,1558
1:09:03,4229
1:09:03,1975
1:09:07,1569
1:09:16,1569
1:09:18,4626
1:09:21,1565
1:09:22,4482
1:09:36,3946
1:09:43,4212
1:09:52,4342
1:09:56,1456
1:09:59,1610
1:10:01,1711
1:10:03,1569
1:10:04,3561
1:10:08,1563
1:10:13,2178
1:10:13,4164
1:10:15,2697
1:10:19,3276
1:10:24,4064
1:10:37,2180
1:10:40,1520
1:10:40,4514
1:10:42,1557
1:10:42,1600
1:11:03,3660
1:11:10,1568
1:11:11,4592
1:11:17,4513
1:11:18,1691
1:11:21,3354
1:11:30,2432
1:11:40,1563
1:11:45,1559
1:11:52,4463
1:11:59,3007
1:12:02,2875
1:12:09,1588
1:12:13,2266
1:12:27,4518
1:12:28,4460
1:12:32,4608
1:12:41,4092
1:12:50,1485
1:12:51,1694
1:13:01,2944
1:13:01,2255
1:13:12,1581
1:13:18,3266
1:13:20,1721
1:13:37,1458
1:13:38,3306
1:13:40,2635
1:13:42,2542
1:13:42,3650
1:13:59,4575
1:14:01,4476
1:14:04,1554
1:14:06,2289
1:14:10,2126
1:14:21,4518
1:14:24,2434
1:14:26,1782
1:14:27,1565
1:14:31,1553
1:14:32,4016
1:14:34,4510
1:14:38,4612
1:14:44,1559
1:14:47,1676
1:15:00,2509
1:15:05,4016
1:15:08,3150
1:15:09,1448
1:15:19,2497
1:15:24,3543
1:15:29,1574
1:15:31,2750
1:15:31,4563
1:15:38,4086
1:15:43,3078
1:16:00,4460
1:16:07,1614
1:16:11,1559
1:16:14,3975
1:16:21,4592
1:16:27,4608
1:16:29,1582
1:16:45,4320
1:16:51,2086
1:16:56,4485
1:17:02,1560
1:17:16,1961
1:17:19,2377
1:17:26,1583
1:17:29,1709
1:17:43,1606
1:17:46,3993
1:17:52,4484
1:17:56,2822
1:17:58,4491
1:18:03,1577
1:18:07,1454
1:18:16,4486
1:18:24,4155
1:18:27,1565
1:18:41,4517
1:18:47,4480
1:18:47,4490
1:18:49,1601
1:18:51,2547
1:19:00,2298
1:19:12,3429
1:19:18,1449
1:19:24,4482
1:19:36,1585
1:19:38,4607
1:19:54,1566
1:19:54,1927
1:19:55,2826
1:20:02,1574
1:20:02,1572
1:20:09,2911
1:20:14,1494
1:20:16,3884
1:20:23,1581
1:20:26,2367
1:20:26,1554
1:20:48,3561
1:20:50,2963
1:21:04,4478
1:21:07,3166
1:21:10,1443
1:21:18,3067
1:21:21,4596
1:21:26,4261
1:21:28,2921
1:21:31,1558
1:21:33,4574
1:21:37,1490
1:21:43,3954
1:22:14,1443
1:22:17,1445
1:22:21,1446
1:22:25,3998
1:22:28,1564
1:22:33,3912
1:22:46,4504
1:22:47,1577
1:22:52,1578
1:22:52,3928
1:22:53,1775
1:22:59,1738
1:23:01,4514
1:23:20,1543
1:23:27,3646
1:23:28,1673
1:23:30,4620
1:23:38,1553
1:23:39,2372
1:23:42,3290
1:23:43,1708
1:23:44,4024
1:23:47,4626
1:23:49,4290
1:24:04,1445
1:24:08,3233
1:24:08,4543
1:24:26,2203
1:24:29,4348
1:24:34,4591
1:24:34,2163
1:24:37,1581
1:24:50,2914
1:24:52,2632
1:24:59,2865
1:25:05,3405
1:25:08,4454
1:25:09,1558
1:25:13,2944
1:25:25,1561
1:25:31,4447
1:25:36,2241
1:25:37,2022
1:25:44,1828
1:25:54,4583
1:25:57,2239
1:26:05,1558
1:26:08,4462
1:26:10,4613
1:26:10,2252
1:26:11,4130
1:26:14,3277
1:26:22,1697
1:26:23,1705
1:26:24,1584
1:26:26,1550
1:26:27,1563
1:26:30,4128
1:26:33,2206
1:26:36,1478
1:26:43,4595
1:26:55,4099
1:26:58,3123
1:27:01,1552
1:27:05,1448
1:27:09,3070
1:27:09,2579
1:27:32,4580
1:27:45,2724
1:28:26,1543
1:28:29,3996
1:28:31,1583
1:28:32,1539
1:28:37,4612
1:28:41,4461
1:28:47,1593
1:28:48,4533
1:29:09,4014
1:29:15,3336
1:29:21,1576
1:29:26,1448
1:29:28,3586
1:29:44,3709
1:29:47,2461
1:29:48,3729
1:29:51,4591
1:29:54,2995
1:30:07,2485
1:30:08,3496
1:30:23,1700
1:30:23,4577
1:30:53,1523
1:31:03,4469
1:31:06,3636
1:31:09,1702
1:31:14,4632
1:31:16,4069
1:31:18,1624
1:31:32,3738
1:31:34,1560
1:31:36,1707
1:31:48,1682
1:31:49,1448
1:31:51,1707
1:31:55,2526
1:32:10,1609
1:32:29,2781
1:32:30,4198
1:32:34,1564
1:32:36,1446
1:32:38,3352
1:32:48,4472
1:33:22,3244
1:33:29,2981
1:33:37,1886
1:33:39,1570
1:33:39,3096
1:33:40,4548
1:33:42,4611
1:34:09,1450
1:34:14,1477
1:34:16,2634
1:34:19,4337
1:34:42,1563
1:34:49,4487
1:34:51,1560
1:34:59,1570
1:35:03,2260
1:35:04,1599
1:35:06,4603
1:35:12,3810
1:35:16,4211
1:35:17,4488
1:35:25,4486
1:35:27,1928
1:35:31,1732
1:35:31,3582
1:35:35,1601
1:35:36,1624
1:35:38,3504
1:35:42,2696
1:35:42,3125
1:35:45,2632
1:35:47,4601
1:35:54,4381
1:35:56,3236
1:35:57,1843
1:36:01,4584
1:36:16,2074
1:36:27,1583
1:36:38,1559
1:36:39,3152
1:36:43,1476
1:36:49,2061
1:37:03,1593
1:37:06,4615
1:37:15,3844
1:37:24,1462
1:37:29,2826
1:37:32,2509
1:37:46,4625
1:37:49,4351
1:37:50,2720
1:37:56,3043
1:37:56,3917
1:38:11,1932
1:38:30,3772
1:38:41,1716
1:38:41,3174
1:38:45,4523
1:38:54,4541
1:38:57,4618
1:39:00,4108
1:39:02,1560
1:39:08,4492
1:39:10,4411
1:39:18,1562
1:39:29,4291
1:39:31,3419
1:39:37,4480
1:39:37,1591
1:39:40,3868
1:39:41,1448
1:39:55,2993
1:39:56,4156
1:39:59,4229
1:40:07,4612
1:40:13,1557
1:40:16,1558
1:40:16,2913
1:40:38,1567
1:40:42,2601
1:40:45,3789
1:40:48,1701
1:41:05,1589
1:41:12,3235
1:41:27,4463
1:41:37,1854
1:41:46,2605
1:41:46,2696
1:41:49,4597
1:41:59,2584
1:42:07,2458
1:42:13,1564
1:42:27,4591
1:42:28,4440
1:42:41,1457
1:42:45,1666
1:42:56,3126
1:42:59,1568
1:43:08,1726
1:43:11,3869
1:43:12,4001
1:43:17,2438
1:43:25,1822
1:43:39,1574
1:43:40,2372
1:43:46,3085
1:43:55,4471
1:44:01,4188
1:44:08,3659
1:44:13,1743
1:44:26,1456
1:44:33,4482
1:44:36,1563
1:44:38,4486
1:44:41,2433
1:44:48,3577
1:45:04,4626
1:45:12,3771
1:45:30,1575
1:45:31,3704
1:45:32,3848
1:45:43,1562
1:45:49,2739
1:46:10,1574
1:46:18,4343
1:46:37,3989
1:46:47,2630
1:46:50,1568
1:46:54,1447
1:46:55,1586
1:46:59,1906
1:47:03,4614
1:47:05,1573
1:47:13,3966
1:47:15,3761
1:47:22,1595
1:47:23,1558
1:47:32,4009
1:47:36,1780
1:47:38,1462
1:47:39,4303
1:47:59,1567
1:48:11,3018
1:48:14,4418
1:48:14,1567
1:48:22,1571
1:48:31,2206
1:48:40,3088
1:48:57,3865
1:48:58,3944
1:49:03,2502
1:49:17,3189
1:49:22,4048
1:49:30,3562
1:49:50,4612
1:50:00,1864
1:50:00,1595
1:50:02,4626
1:50:03,2383
1:50:03,2769
1:50:07,2201
1:50:11,1581
1:50:13,3099
1:50:17,4611
1:50:20,4498
1:50:20,1824
1:50:25,1699
1:50:30,3226
1:50:35,2215
1:50:40,3823
1:51:01,3555
1:51:04,2961
1:51:07,3961
1:51:08,1553
1:51:16,3844
1:51:18,4471
1:51:26,4277
1:51:28,1666
1:51:35,3842
1:51:39,1446
1:51:49,2083
1:51:59,3673
1:52:03,1595
1:52:06,4597
1:52:10,4339
1:52:13,3566
1:52:14,1445
1:52:18,2238
1:52:26,4134
1:52:33,2318
1:52:34,4060
1:52:42,2884
1:52:44,3219
1:52:44,4489
1:52:48,2949
1:52:59,2385
1:53:16,4487
1:53:25,1593
1:53:27,3134
1:53:33,1449
1:53:33,3606
1:53:40,1573
1:53:40,1468
1:53:49,4474
1:53:54,3545
1:54:01,1590
1:54:08,1520
1:54:14,1567
1:54:19,3620
1:54:38,1448
1:54:43,3235
1:54:47,1446
1:55:05,1613
1:55:06,2722
1:55:08,4025
1:55:13,4230
1:55:19,2828
1:55:33,1448
1:55:55,2851
1:55:56,2543
1:55:59,1452
1:56:07,1735
1:56:15,1552
1:56:17,1563
1:56:54,1700
1:56:58,1593
1:57:18,3446
1:57:28,1755
1:57:32,4386
1:57:33,4599
1:57:34,4613
1:57:37,2410
1:57:49,1562
1:57:52,1587
1:57:58,4475
1:58:02,3473
1:58:03,1448
1:58:14,1576
1:58:27,1561
1:58:35,4041
1:58:41,3260
1:58:41,3384
1:58:45,2767
1:59:21,4601
1:59:22,1721
1:59:24,3364
1:59:26,3032
1:59:26,4012
1:59:37,2795
1:59:38,4459
